localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
150e58a69478d361873de60dff6c5d39,  Locality 6,  b819e268093e73ed9334cfc3cc2d88fa, x, y, lat, long, 0, 0, 0, -1,  Joint, 41.40875626, 82.66889954, 352.6688843, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2375,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  c9a539bc7bf6e584313a967b17888496, x, y, lat, long, 0, 0, 0, -1,  Joint, 88.78359222, 161.0390778, 71.03907776, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2376,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  2819c0d78fdab4a5aaaf185bb05efaa9, x, y, lat, long, 0, 0, 0, -1,  Joint, 73.96669006, 347.9797669, 257.9797669, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2377,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  960ffa7ba6d5c28150564d8e7953180e, x, y, lat, long, 0, 0, 0, -1,  Joint, 87.71994019, 175.934082, 85.93408203, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2378,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  505fab9f6d8b911dfaff53d871e2aa7a, x, y, lat, long, 0, 0, 0, -1,  Joint, 88.98587036, 174.4220276, 84.42202759, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2379,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  e996467881ace68b31936843dec4d7e6, x, y, lat, long, 0, 0, 0, -1,  Joint, 88.21082306, 336.5726624, 246.5726624, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2380,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  906a3f0137c4c6d5804ebd54714bbc60, x, y, lat, long, 0, 0, 0, -1,  Joint, 66.29249573, 55.81620407, 325.8161926, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2381,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  717b8ef05fdf8ecde953038ff0cb64a0, x, y, lat, long, 0, 0, 0, -1,  Joint, 89, 163.73526, 73.73526001, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2382,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  a48150a8472bcbe2263667a167aaf726, x, y, lat, long, 0, 0, 0, -1,  Joint, 54.3139801, 41.07131577, 311.0713196, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2383,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  8288eba000e8d5731434babf2093e0d1, x, y, lat, long, 0, 0, 0, -1,  Joint, 58.10980988, 25.07724571, 295.07724, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2384,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  d75439906cd28025bf2ef7e6b40da67e, x, y, lat, long, 0, 0, 0, -1,  Joint, 83.50263977, 166.6676025, 76.66760254, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2385,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  9288b5ce330655882c085b6be94c331e, x, y, lat, long, 0, 0, 0, -1,  Joint, 89, 164.0940247, 74.09402466, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2386,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  da0f1cc0fa6fa951deca461de6abec3e, x, y, lat, long, 0, 0, 0, -1,  Joint, 88.89984131, 162.7083435, 72.70834351, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2387,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  dc3ab4d0cff8666a0ef69c704a99c018, x, y, lat, long, 0, 0, 0, -1,  Joint, 87.18809509, 165.3181152, 75.31811523, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2388,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  1e0a429a9cb99629e8e5e6108e1510bc, x, y, lat, long, 0, 0, 0, -1,  Joint, 41.04275894, 43.16981888, 313.1698303, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2389,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  2ea673c722ce866bb9e67c7da69bed85, x, y, lat, long, 0, 0, 0, -1,  Joint, 48.60307693, 57.83841324, 327.8384094, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2390,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  eb9b0b4787c7afe09e634c39e76113d2, x, y, lat, long, 0, 0, 0, -1,  Joint, 54.61824417, 60.30781174, 330.3078003, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2391,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  4148954761b8be80e7c0534725e8d9ee, x, y, lat, long, 0, 0, 0, -1,  Joint, 56.65116882, 58.82563019, 328.8256226, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2392,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  2b6edfd8e58aea577ed70eb86b08e7aa, x, y, lat, long, 0, 0, 0, -1,  Bedding, 6.03672647, 203.8813477, 113.8813477, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2393,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  8dfeba88e9150ba25ef337e2d7c3a3f6, x, y, lat, long, 0, 0, 0, -1,  Joint, 39.08586502, 56.13466263, 326.1346741, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2394,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  4ac9daf22bd46db4e25db6843d8b6cfe, x, y, lat, long, 0, 0, 0, -1,  Bedding, 8.43686581, 316.3031921, 226.3031921, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2395,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  ad54499aebc6c078a40cc7b112c96242, x, y, lat, long, 0, 0, 0, -1,  Joint, 57.46960068, 61.23554611, 331.2355347, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2396,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  3892ac607991e8a20869b2ce7d241495, x, y, lat, long, 0, 0, 0, -1,  Joint, 73.29319, 259.6499329, 169.6499329, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2397,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  b5387647731008af9c145b175cd216f5, x, y, lat, long, 0, 0, 0, -1,  Joint, 55.37187958, 53.9655838, 323.9655762, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2398,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  5ec06860ad6ea175e036078fb0c30446, x, y, lat, long, 0, 0, 0, -1,  Joint, 52.75075531, 17.94011497, 287.9401245, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2399,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  d5c1e78f9a1e10db61ad1b07aa0748b3, x, y, lat, long, 0, 0, 0, -1,  Joint, 50.64736938, 42.71567917, 312.7156677, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2400,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  b90bc4a47fefb0756e10aa27c66f598a, x, y, lat, long, 0, 0, 0, -1,  Joint, 84.43386841, 166.2879181, 76.28791809, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2401,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  bd9ccb3f3fcbe57b54b5b2038e1938d6, x, y, lat, long, 0, 0, 0, -1,  Joint, 68.67691803, 63.21717072, 333.2171631, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2402,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  30a36613b3b754acfc9604f53b444704, x, y, lat, long, 0, 0, 0, -1,  Joint, 67.68147278, 61.03808975, 331.0380859, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2403,  
150e58a69478d361873de60dff6c5d39,  Locality 6,  1607786b56153bb6ebeaf7e6bc6cd73a, x, y, lat, long, 0, 0, 0, -1,  Joint, 53.73588181, 177.5133667, 87.5133667, 0.90054321,  Strata B,  Fri Aug 18 00:00:00 2404,  
